Locality,Total Count,Total Expenditures,month,year,,,
Newport News,1311,522025.8,4,2020,,,
Newport News,942,524972.4,5,2020,,,
Newport News,1045,579764.3,6,2020,,,
Newport News,1116,651370.1,7,2020,,,
Newport News,1149,676320,8,2020,,,
Newport News,1046,603287.7,9,2020,,,
Newport News,998,435188.4,10,2020,,,
Newport News,863,421545.2,11,2020,,,
Newport News,865,398376.3,12,2020,,,
Newport News,851,386079.4,1,2021,,,
Newport News,795,355629.55,2,2021,,,
Newport News,820,352937.2,3,2021,,,
Newport News,822,422065.5,4,2021,,,
Newport News,848,467132.1,5,2021,,,
Newport News,908,495780.2,6,2021,,,
Newport News,958,595643.18,7,2021,,,
Newport News,979,621168.38,8,2021,,,
Newport News,991,612413.28,9,2021,,,
Newport News,1076,602904.43,10,2021,,,
Newport News,1099,623848.83,11,2021,,,
Newport News,1123,686411.82,12,2021,,,
Newport News,1119,708108.27,1,2022,,,
Newport News,1177,668575.49,2,2022,,,
Newport News,1171,639375.32,3,2022,,,
Newport News,1247,769991.05,4,2022,,,
Newport News,1282,722835.1,5,2022,,,
Newport News,1287,759146.54,6,2022,,,
Newport News,1370,800304.91,7,2022,,,
Newport News,1284,781908.02,8,2022,,,
Newport News,1357,827335.12,9,2022,,,
Newport News,1357,800642.78,10,2022,,,
Newport News,1408,1016288.2,11,2022,,,
Newport News,1475,1141650.36,12,2022,,,
Newport News,1444,1120885.55,1,2023,,,
Newport News,1532,1141845.93,2,2023,,,
Newport News,1545,1032270.54,3,2023,,,
Newport News,1622,1240079.61,4,2023,,,
Newport News,1594,1094727.41,5,2023,,,
Newport News,1617,1266079.72,6,2023,,,
Newport News,1670,1279513.66,7,2023,,,
Newport News,1622,1225631.53,8,2023,,,
Newport News,1688,1308945.05,9,2023,,,
Newport News,1655,1182891.03,10,2023,,,
Newport News,1667,1270804.4,11,2023,,,
Newport News,1661,1258009.39,12,2023,,,
Newport News,1596,1154681.28,1,2024,,,
Newport News,1673,1326699.88,2,2024,,,
Newport News,1670,1205632.35,3,2024,,,
Newport News,1698,1212431.26,4,2024,,,
Newport News,1664,1275929.39,5,2024,,,
Newport News,1659,1344360.45,6,2024,,,
Newport News,1776,1248340.29,7,2024,,,
Newport News,1767,1520720.94,8,2024,,,
Newport News,1753,1337395.66,9,2024,,,
Newport News,1634,1161987.48,10,2024,,,
Newport News,1619,1265064.32,11,2024,,,
Newport News,1601,1152064,12,2024,,,
Newport News,1573,1181707,1,2025,,,
Newport News,1641,1311994,2,2025,,,
Newport News,1651,1133033,3,2025,,,
Newport News,1659,1201836,4,2025,,,
Newport News,1704,1317985,5,2025,,,
Newport News,1719,1302893,6,2025,,,
Norfolk,1146,498315,7,2017,,,
Norfolk,1100,439269,8,2017,,,
Norfolk,1119,483519,9,2017,,,
Norfolk,1108,350951,10,2017,,,
Norfolk,1118,412501,11,2017,,,
Norfolk,1150,432908,12,2017,,,
Norfolk,1165,405841,1,2018,,,
Norfolk,1080,379763,2,2018,,,
Norfolk,1116,381778,3,2018,,,
Norfolk,1099,416062,4,2018,,,
Norfolk,1109,407806,5,2018,,,
Norfolk,1103,436703,6,2018,,,
Norfolk,1106,641279,7,2018,,,
Norfolk,1121,631405,8,2018,,,
Norfolk,1052,594582,9,2018,,,
Norfolk,983,422881,10,2018,,,
Norfolk,985,538051,11,2018,,,
Norfolk,973,513163,12,2018,,,
Norfolk,1008,487995,1,2019,,,
Norfolk,1070,607006,2,2019,,,
Norfolk,1086,524598,3,2019,,,
Norfolk,1163,618817,4,2019,,,
Norfolk,1208,648811,5,2019,,,
Norfolk,1194,682556,6,2019,,,
Norfolk,1223,657033.55,7,2019,,,
Norfolk,1245,710354.05,8,2019,,,
Norfolk,1227,633065.9,9,2019,,,
Norfolk,1218,549462.65,10,2019,,,
Norfolk,1225,636980.5,11,2019,,,
Norfolk,1259,592144.7,12,2019,,,
Norfolk,1248,601166.15,1,2020,,,
Norfolk,1279,673877.3,2,2020,,,
Norfolk,1265,577481.3,3,2020,,,
Norfolk,1287,607412.5,4,2020,,,
Norfolk,1150,630833.75,5,2020,,,
Norfolk,1132,643076.05,6,2020,,,
Norfolk,1155,800325.4,7,2020,,,
Norfolk,1112,656521.2,8,2020,,,
Norfolk,1104,589891.2,9,2020,,,
Norfolk,1125,504272.4,10,2020,,,
Norfolk,932,489817.5,11,2020,,,
Norfolk,948,492612.6,12,2020,,,
Norfolk,956,512229,1,2021,,,
Norfolk,911,446778.05,2,2021,,,
Norfolk,890,416258.76,3,2021,,,
Norfolk,880,472169.4,4,2021,,,
Norfolk,896,528217.7,5,2021,,,
Norfolk,947,535759.82,6,2021,,,
Norfolk,1002,730191,7,2021,,,
Norfolk,1030,685510,8,2021,,,
Norfolk,1100,711649.4,9,2021,,,
Norfolk,1147,698085.12,10,2021,,,
Norfolk,1102,662563.12,11,2021,,,
Norfolk,1121,721027.64,12,2021,,,
Norfolk,1134,776036.16,1,2022,,,
Norfolk,1190,716981.44,2,2022,,,
Norfolk,1200,690767.78,3,2022,,,
Norfolk,1263,844876.38,4,2022,,,
Norfolk,1296,798750.01,5,2022,,,
Norfolk,1346,847192.97,6,2022,,,
Norfolk,1386,999475.48,7,2022,,,
Norfolk,1314,840794.15,8,2022,,,
Norfolk,1308,885211.24,9,2022,,,
Norfolk,1383,830286.08,10,2022,,,
Norfolk,1335,1012240.09,11,2022,,,
Norfolk,1387,1132548.21,12,2022,,,
Norfolk,1445,1172207.18,1,2023,,,
Norfolk,1473,1152637.68,2,2023,,,
Norfolk,1478,1042482.1,3,2023,,,
Norfolk,1497,1216786.51,4,2023,,,
Norfolk,1516,1068349.2,5,2023,,,
Norfolk,1551,1266105.01,6,2023,,,
Norfolk,1612,1428054.71,7,2023,,,
Norfolk,1554,1240734.43,8,2023,,,
Norfolk,1616,1391489.13,9,2023,,,
Norfolk,1464,1127421.21,10,2023,,,
Norfolk,1494,1237141.74,11,2023,,,
Norfolk,1542,1283111.32,12,2023,,,
Norfolk,1578,1228439.75,1,2024,,,
Norfolk,1616,1369721.07,2,2024,,,
Norfolk,1601,1251462.47,3,2024,,,
Norfolk,1675,1315276.99,4,2024,,,
Norfolk,1771,1455493.53,5,2024,,,
Norfolk,1761,1514219.6,6,2024,,,
Norfolk,1775,1498468.3,7,2024,,,
Norfolk,1735,1611373.64,8,2024,,,
Norfolk,1760,1419599.21,9,2024,,,
Norfolk,1647,1286570.38,10,2024,,,
Norfolk,1633,1422327,11,2024,,,
Norfolk,1655,1314273,12,2024,,,
Norfolk,1647,1353972,1,2025,,,
Norfolk,1652,1397557,2,2025,,,
Norfolk,1629,1200117,3,2025,,,
Norfolk,1659,1291744,4,2025,,,
Norfolk,1708,1401525,5,2025,,,
Norfolk,1709,1413941,6,2025,,,
Northampton,56,13416,7,2017,,,
Northampton,56,16476,8,2017,,,
Northampton,53,14480,9,2017,,,
Northampton,55,13244,10,2017,,,
Northampton,51,13770,11,2017,,,
Northampton,43,12226,12,2017,,,
Northampton,40,10769,1,2018,,,
Northampton,39,11289,2,2018,,,
Northampton,36,10026,3,2018,,,
Northampton,37,10398,4,2018,,,
Northampton,37,9030,5,2018,,,
Northampton,37,12320,6,2018,,,
Northampton,42,12020,7,2018,,,
Northampton,38,11550,8,2018,,,
Northampton,35,12439,9,2018,,,
Northampton,36,10187,10,2018,,,
Northampton,33,11054,11,2018,,,
Northampton,40,13016,12,2018,,,
Northampton,38,10883,1,2019,,,
Northampton,39,11589,2,2019,,,
Northampton,33,9525,3,2019,,,
Northampton,32,9667,4,2019,,,
Northampton,30,10534,5,2019,,,
Northampton,30,11224,6,2019,,,
Northampton,30,9574,7,2019,,,
Northampton,34,12029.5,8,2019,,,
Northampton,32,12956,9,2019,,,
Northampton,36,12174,10,2019,,,
Northampton,38,13860.5,11,2019,,,
Northampton,39,13350,12,2019,,,
Northampton,39,13612.5,1,2020,,,
Northampton,41,15127,2,2020,,,
Northampton,43,13657,3,2020,,,
Northampton,42,14819,4,2020,,,
Northampton,42,16457.5,5,2020,,,
Northampton,41,15015.5,6,2020,,,
Northampton,39,17238.5,7,2020,,,
Northampton,39,16339.5,8,2020,,,
Northampton,40,15568,9,2020,,,
Northampton,39,10674,10,2020,,,
Northampton,36,20486,11,2020,,,
Northampton,38,14649,12,2020,,,
Northampton,42,16719,1,2021,,,
Northampton,37,13385,2,2021,,,
Northampton,39,16402,3,2021,,,
Northampton,38,12475,4,2021,,,
Northampton,34,10650,5,2021,,,
Northampton,34,16336,6,2021,,,
Northampton,34,15532,7,2021,,,
Northampton,36,16364,8,2021,,,
Northampton,40,17834,9,2021,,,
Northampton,45,19848,10,2021,,,
Northampton,47,18325,11,2021,,,
Northampton,40,19958,12,2021,,,
Northampton,46,22634,1,2022,,,
Northampton,49,22305,2,2022,,,
Northampton,48,21725,3,2022,,,
Northampton,50,23052,4,2022,,,
Northampton,42,18381,5,2022,,,
Northampton,47,20856,6,2022,,,
Northampton,46,20971,7,2022,,,
Northampton,52,22464,8,2022,,,
Northampton,49,23722,9,2022,,,
Northampton,54,24138,10,2022,,,
Northampton,51,42220,11,2022,,,
Northampton,51,44042,12,2022,,,
Northampton,51,48284,1,2023,,,
Northampton,51,44650,2,2023,,,
Northampton,46,36325,3,2023,,,
Northampton,43,40234,4,2023,,,
Northampton,48,36528,5,2023,,,
Northampton,48,42612,6,2023,,,
Northampton,54,42166,7,2023,,,
Northampton,58,48046,8,2023,,,
Northampton,59,68666,9,2023,,,
Northampton,43,41426,10,2023,,,
Northampton,41,42516,11,2023,,,
Northampton,41,43449,12,2023,,,
Northampton,41,41832,1,2024,,,
Northampton,39,42527,2,2024,,,
Northampton,38,37122,3,2024,,,
Northampton,38,38670,4,2024,,,
Northampton,40,41704,5,2024,,,
Northampton,42,41922,6,2024,,,
Northampton,51,46986,7,2024,,,
Northampton,58,65436,8,2024,,,
Northampton,64,64878,9,2024,,,
Northampton,41,37197,10,2024,,,
Northampton,40,39319,11,2024,,,
Northampton,40,37679,12,2024,,,
Northampton,39,38544,1,2025,,,
Northampton,36,38713,2,2025,,,
Northampton,38,36230,3,2025,,,
Northampton,41,38043,4,2025,,,
Northampton,41,41718,5,2025,,,
Northampton,45,44006,6,2025,,,
Northumberland,REDACTED,2164,7,2017,,,
Northumberland,REDACTED,3006,8,2017,,,
Northumberland,REDACTED,2001,9,2017,,,
Northumberland,REDACTED,1251,10,2017,,,
Northumberland,REDACTED,867,11,2017,,,
Northumberland,REDACTED,394,12,2017,,,
Northumberland,REDACTED,233,1,2018,,,
Northumberland,REDACTED,3,3,2018,,,
Northumberland,REDACTED,515,4,2018,,,
Northumberland,10,3685,5,2018,,,
Northumberland,REDACTED,3788,6,2018,,,
Northumberland,10,3392,7,2018,,,
Northumberland,10,7278,8,2018,,,
Northumberland,10,5606,9,2018,,,
Northumberland,REDACTED,3302,10,2018,,,
Northumberland,REDACTED,3001,11,2018,,,
Northumberland,REDACTED,2476,12,2018,,,
Northumberland,REDACTED,2767,1,2019,,,
Northumberland,REDACTED,2735,2,2019,,,
Northumberland,REDACTED,2298,3,2019,,,
Northumberland,REDACTED,3269,4,2019,,,
Northumberland,12,3005,5,2019,,,
Northumberland,13,4615,6,2019,,,
Northumberland,15,4920,7,2019,,,
Northumberland,12,4122,8,2019,,,
Northumberland,12,4023,9,2019,,,
Northumberland,11,3355.5,10,2019,,,
Northumberland,11,3445.5,11,2019,,,
Northumberland,13,3194.5,12,2019,,,
Northumberland,12,3399,1,2020,,,
Northumberland,12,4045.5,2,2020,,,
Northumberland,12,4115.5,3,2020,,,
Northumberland,REDACTED,2314,4,2020,,,
Northumberland,REDACTED,2288,5,2020,,,
Northumberland,REDACTED,2109,6,2020,,,
Northumberland,REDACTED,3821,7,2020,,,
Northumberland,REDACTED,1992,8,2020,,,
Northumberland,REDACTED,1781,9,2020,,,
Northumberland,REDACTED,1664,10,2020,,,
Northumberland,REDACTED,1996,11,2020,,,
Northumberland,REDACTED,1721,12,2020,,,
Northumberland,REDACTED,1994,1,2021,,,
Northumberland,REDACTED,1916,2,2021,,,
Northumberland,REDACTED,2161,3,2021,,,
Northumberland,REDACTED,2654,4,2021,,,
Northumberland,REDACTED,2301,5,2021,,,
Northumberland,REDACTED,2225,6,2021,,,
Northumberland,REDACTED,3466,7,2021,,,
Northumberland,REDACTED,2957,8,2021,,,
Northumberland,REDACTED,1820,9,2021,,,
Northumberland,REDACTED,3510,10,2021,,,
Northumberland,REDACTED,2640,11,2021,,,
Northumberland,REDACTED,2783,12,2021,,,
Northumberland,REDACTED,2962,1,2022,,,
Northumberland,REDACTED,2625,2,2022,,,
Northumberland,REDACTED,2488,3,2022,,,
Northumberland,REDACTED,3863,4,2022,,,
Northumberland,REDACTED,4108,5,2022,,,
Northumberland,REDACTED,4458,6,2022,,,
Northumberland,14,7704,7,2022,,,
Northumberland,14,7186,8,2022,,,
Northumberland,20,8356,9,2022,,,
Northumberland,19,9465,10,2022,,,
Northumberland,23,16475,11,2022,,,
Northumberland,25,18144,12,2022,,,
Northumberland,24,19226,1,2023,,,
Northumberland,26,19309,2,2023,,,
Northumberland,24,16681,3,2023,,,
Northumberland,23,17460,4,2023,,,
Northumberland,22,15702,5,2023,,,
Northumberland,28,22347,6,2023,,,
Northumberland,33,29297,7,2023,,,
Northumberland,37,31244,8,2023,,,
Northumberland,41,32040,9,2023,,,
Northumberland,32,25842,10,2023,,,
Northumberland,32,25166,11,2023,,,
Northumberland,35,24576,12,2023,,,
Northumberland,32,25501,1,2024,,,
Northumberland,34,31151,2,2024,,,
Northumberland,38,28694,3,2024,,,
Northumberland,37,28559,4,2024,,,
Northumberland,32,26563,5,2024,,,
